,campaign_name,adset_name,Region,Age Range,TargetAudience
19107,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19108,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA AP&TS - 240224,India: Andhra Pradesh; Telangana,23-30,Abroad and Business&Marketing
19109,USP_Webinar2_270324,All India Webinar_270324,India,24-33,CSE and Abroad
19110,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
19111,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19112,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Entrance Exam [ 31st Oct ],nan,,
19113,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
19114,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19115,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
19116,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
19117,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
19118,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19119,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19120,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
19121,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
19122,USP_Webinar2_270324,All India Webinar_270324,India,24-33,CSE and Abroad
19123,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
19124,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
19125,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
19126,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
19127,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
19128,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
19129,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Entrance Exam [ 31st Oct ],nan,,
19130,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Entrance Exam [ 31st Oct ],nan,,
19131,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
19132,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19133,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Focusing On University [ 4th Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19134,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
19135,USP_Program_More-volume_With-Logic_South-states_220124,Related To Study In US_South-states,India: Andhra Pradesh; Telangana,25-30,Exclude: Gen_HSPass Abroad and PostGrad
19136,USP_Program_More-volume_With-Logic_India_220124,Open Targeting - Advantage+ audience_India,nan,,
19137,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
19138,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19139,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Focusing On University [ 7th Dec ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19140,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19141,USP_Program_Lead-gen_4_MAR&MBA_140223,India_Ex-APTNTSKA_Combined_Targeting,nan,,
19142,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19143,USP_Program_Lead-gen_2_Generic_140223,Location-APTS_Combined_Targeting,nan,,
19144,USP_Program_Lead-gen_2_Generic_140223,India_Ex-APTNTSKA_Combined_Targeting,nan,,
19145,USP_Program_Lead-gen_3_Co-op_140223,India_Ex-APTNTSKA_Combined_Targeting,nan,,
19146,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19147,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA All India - 240224,"India excl AP,KA,TM,TL",23-30,Abroad and Business&Marketing
19148,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
19149,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
19150,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA All India - 240224,"India excl AP,KA,TM,TL",23-30,Abroad and Business&Marketing
19151,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
19152,USP Study Abroad_Generic_240224,All India New enquiry list REM_290224,nan,,
19153,USP Study Abroad_Generic_240224,All India New enquiry list REM_290224,nan,,
19154,USP Study Abroad_Generic_240224,All India Event page view_290224,nan,,
19155,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19156,USP Study Abroad_Generic_240224,All India New enquiry list REM_290224,nan,,
19157,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
19158,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Focusing On University [ 23rd Nov ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19159,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
19160,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
19161,USP_Program_Higher Intent_No Logic_South-states_220124,Entrance Exam_South-states,India: Andhra Pradesh; Telangana,25-30,Exclude: Gen_HSPass LangTests and PostGrad
19162,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
19163,USP Study Abroad_Generic_240224,All India Event page view_290224,nan,,
19164,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19165,USP Study Abroad_Generic_240224,All India Event page view_290224,nan,,
19166,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
19167,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19168,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Entrance Exam [ 31st Oct ],nan,,
19169,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
19170,USP_Program_Lead-gen_3_Co-op_140223,Location-APTS_Combined_Targeting,nan,,
19171,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
19172,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Related To Study In US [ 31st Oct ],nan,,
19173,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19174,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19175,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
19176,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Focusing On University [ 4th Nov ],nan,,
19177,USP_Video_More_Volume_No Logic_India_New Link,Focusing On University,"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19178,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
19179,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
19180,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
19181,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Focusing On University [ 4th Nov ],nan,,
19182,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
19183,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19184,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19185,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19186,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
19187,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19188,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
19189,USP_COOP-Drexel_More_Volume_No Logic_India_240124,Focusing On University,"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19190,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19191,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
19192,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
19193,USP_2_Lead-gen-2_Top4-states_050424,USP-2_AP_TS_050424,India: Andhra Pradesh; Telangana,25-35,CSE
19194,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19195,CBO - USP Masterclass Cold [ 15th Dec ] - More Volume - No Logic - India Â– New Link,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19196,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Related To Study In US [ 23rd Nov ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19197,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
19198,USP_Video_More_Volume_No Logic_India_New Link,Focusing On University,"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19199,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19200,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Focusing On University [ 4th Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19201,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Open Targeting - Advantage+ audience [ 23rd Nov ],India,25 - 30,
19202,USP_Program_More-volume_With-Logic_India_220124,Related To Study In US_India,nan,,
19203,USP_Video_More_Volume_No Logic_India_New Link,Entrance Exam,India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19204,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19205,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19206,USP_COOP-Drexel_More_Volume_No Logic_India_240124,Entrance Exam,India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19207,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_India_exclude_KATNTSAP,"India excl AP,KA,TM,TL",24-30,CSE
19208,USP_COOP-Drexel_More_Volume_No Logic_India_240124,Open Targeting - Advantage+ audience,India,25 - 30,
19209,USP_Video_More_Volume_No Logic_India_New Link,Related To Study In US,India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19210,USP_Program_More-volume_With-Logic_India_220124,Related To Study In US_India,nan,,
19211,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19212,USP_Program_Higher Intent_No Logic_India_220124,Entrance Exam_India,"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass LangTests and PostGrad
19213,USP_Program_Lead-gen_3_Co-op_140223,India_Exclude-Combined_Targeting-interest,nan,,
19214,USP_Program_Lead-gen_2_Generic_140223,India_Exclude-Combined_Targeting-interest,nan,,
19215,USP_MS + Coop Campaign_240224,MS + Coop AP&TS Ad set - 240224,India: Andhra Pradesh; Telangana,24-30,CSE
19216,USP_Program_Lead-gen_2_Generic_140223,India_Ex-APTNTSKA_Combined_Targeting,nan,,
19217,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19218,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
19219,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19220,USP_2_Lead-gen-1_220124,USP-2_Data_Job-title_KATNTSAP,India: Andhra Pradesh; Karnataka; Tamil Nadu; Telangana,24-30,CSE
19221,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19222,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19223,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Related To Study In US [ 31st Oct ],nan,,
19224,USP Masterclass Cold [ 14th Dec ] - Link Click Ad,Open Targeting - Advantage+ audience [ 14th Dec ],India,,
19225,USP_Program_Lead-gen_4_MAR&MBA_140223,Location-TNKA_Combined_Targeting,nan,,
19226,USP_MS + Coop Campaign_240224,MS + Coop AP&TS Ad set - 240224,India: Andhra Pradesh; Telangana,24-30,CSE
19227,USP_Program_Lead-gen_4_MAR&MBA_140223,Location-APTS_Combined_Targeting,nan,,
19228,USP_Program_Lead-gen_3_Co-op_140223,Location-APTS_Combined_Targeting,nan,,
19229,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA All India - 240224,"India excl AP,KA,TM,TL",23-30,Abroad and Business&Marketing
19230,USP Study Abroad_Generic_240224,All India New enquiry list REM_290224,nan,,
19231,USP_MS + Coop Campaign_240224,MS + Coop All India Ad set - 240224,"India excl AP,KA,TM,TL",24-30,CSE
19232,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
19233,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA KA&TN - 240224,India: Karnataka; Tamil Nadu,23-30,Abroad and Business&Marketing
19234,USP_Marketing+MBA_New Leads Campaign_240224,Marketing+MBA All India - 240224,"India excl AP,KA,TM,TL",23-30,Abroad and Business&Marketing
19235,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Focusing On University [ 23rd Nov ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19236,USP Study Abroad_Generic_240224,KA&TN Generic Leads Ad Set_240224,nan,,
19237,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Entrance Exam [ 31st Oct ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19238,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
19239,USP Study Abroad_Generic_240224,All India New enquiry list REM_290224,nan,,
19240,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
19241,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
19242,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Focusing On University [ 4th Nov ],nan,,
19244,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19245,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
19246,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19247,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Open Targeting - Advantage+ audience [ 7th Dec ],India,25 - 30,
19248,USP Study Abroad_Generic_240224,AP&TS Generic Leads Ad Set_240224,nan,,
19249,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
19250,USP Masterclass Cold [ 31st Oct ] - More volume - With Logic,Related To Study In US [ 31st Oct ],nan,,
19251,USP Study Abroad_Generic_240224,All India Generic Leads Ad Set_240224,nan,,
19252,USP Study Abroad_Generic_240224,All India focusing on Uni Ad Set_060324,nan,,
19253,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Focusing On University [ 7th Dec ],India,25-30,Exclude: Gen_HSPass AvailUni and PostGrad
19254,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Open Targeting - Advantage+ audience [ 31st Oct ],India,25 - 30,
19255,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19256,xCBO - USP Masterclass Cold [ 23rd Nov ] - More Volume - No Logic - India-  new link,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19257,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19258,CBO - USP Masterclass Cold [ 23rd Nov ] - Higher Intent - No Logic new-  India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19259,USP Study Abroad_Generic_240224,All India Counselling Look-a-like_290224,nan,,
19260,USP Masterclass Cold [ 31st Oct ] - Higher Intent - No Logic,Open Targeting - Advantage+ audience [ 31st Oct ],nan,,
19261,USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic - India,Entrance Exam [ 23rd Nov ],India,25 - 30,LangTests and PostGrad Exclude: Gen_HSPass
19262,USP Masterclass Cold [ 31st Oct ] - More Volume - No Logic,Entrance Exam [ 31st Oct ],nan,,
19263,USP_Webinar_070324,All India Study abroad Interest 070324,India,24-32,Abroad
19264,CBO - USP Masterclass Cold [ 23rd Nov ] - More volume - With Logic,Related To Study In US [ 31st Oct ],India,25 - 30,Abroad and PostGrad Exclude: Gen_HSPass
19265,CBO - USP Masterclass Cold [ 15th Dec ] - Higher Intent - No Logic - India Â– new link,Entrance Exam [ 7th Dec ],"India excl AP,KA,TM,TL",25-30,Exclude: Gen_HSPass LangTests and PostGrad
